INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed,,,,,,,,,,,,,,,,,,,
Offset,31,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,31,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,31,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,31,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,31,,,,,1101,1980,1980,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,31,,,,,734,1320,1320,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,31,,,,,1468,2640,2640,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,31,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,31,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,32,,,,,,,,31,,,,,,,,,,,,,,,,,,,,
Lanes,32,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
Name,32,,,,,,,,Mountain View Blvd,,,,,,,,,,,,,,,,,,,,
Distance,32,,,,,,,,456,,,,,,,,,,,,,,,,,,,,
Speed,32,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,32,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,
Grade,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,32,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,32,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,32,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,32,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,32,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,32,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,32,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,32,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,33,,,,,35,31,34,,,,,,,,,,,,,,,,,,,,,
Lanes,33,,,,,2,4,4,,,,,,,,,,,,,,,,,,,,,
Name,33,,,,,Parkview Pl,Grand Ave,Grand Ave,,,,,,,,,,,,,,,,,,,,,
Distance,33,,,,,375,2608,1440,,,,,,,,,,,,,,,,,,,,,
Speed,33,,,,,25,45,45,,,,,,,,,,,,,,,,,,,,,
Time,33,,,,,10.2,39.5,21.8,,,,,,,,,,,,,,,,,,,,,
Grade,33,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Median,33,,,,,12,24,24,,,,,,,,,,,,,,,,,,,,,
Offset,33,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,33,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,33,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,33,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,33,,,,,1101,1980,1980,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,33,,,,,734,1320,1320,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,33,,,,,1468,2640,2640,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,33,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,33,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,34,,,,,37,33,36,38,,,,,,,,,,,,,,,,,,,,
Lanes,34,,,,,4,6,6,4,,,,,,,,,,,,,,,,,,,,
Name,34,,,,,Reems Rd,Grand Ave,Grand Ave,Meeker Blvd,,,,,,,,,,,,,,,,,,,,
Distance,34,,,,,363,1440,6910,590,,,,,,,,,,,,,,,,,,,,
Speed,34,,,,,35,45,45,35,,,,,,,,,,,,,,,,,,,,
Time,34,,,,,7.1,21.8,104.7,11.5,,,,,,,,,,,,,,,,,,,,
Grade,34,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Median,34,,,,,24,24,24,24,,,,,,,,,,,,,,,,,,,,
Offset,34,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
TWLTL,34,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,34,,,,,16,16,16,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,34,,,,,583,583,583,583,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,34,,,,,1539,1980,1980,1539,,,,,,,,,,,,,,,,,,,,
Positioning Distance,34,,,,,1026,1320,1320,1026,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,34,,,,,2052,2640,2640,2052,,,,,,,,,,,,,,,,,,,,
Curve Pt X,34,,,,,,,-379224,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,34,,,,,,,33055,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,34,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,34,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,34,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,35,,,,,,,,33,,,,,,,,,,,,,,,,,,,,
Lanes,35,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Name,35,,,,,,,,Parkview Pl,,,,,,,,,,,,,,,,,,,,
Distance,35,,,,,,,,375,,,,,,,,,,,,,,,,,,,,
Speed,35,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,35,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,
Grade,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,35,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,35,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,35,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,35,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,35,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,35,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,35,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,35,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,35,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,36,,,,,40,34,39,41,,,,,,,,,,,,,,,,,,,,
Lanes,36,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,
Name,36,,,,,Sunrise Blvd,Grand Ave,Grand Ave,RH Johnson Blvd,,,,,,,,,,,,,,,,,,,,
Distance,36,,,,,640,6910,5039,378,,,,,,,,,,,,,,,,,,,,
Speed,36,,,,,35,45,55,35,,,,,,,,,,,,,,,,,,,,
Time,36,,,,,12.5,104.7,62.5,7.4,,,,,,,,,,,,,,,,,,,,
Grade,36,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Median,36,,,,,12,24,24,12,,,,,,,,,,,,,,,,,,,,
Offset,36,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
TWLTL,36,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,36,,,,,16,16,16,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,36,,,,,583,583,583,583,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,36,,,,,1539,1980,2421,1539,,,,,,,,,,,,,,,,,,,,
Positioning Distance,36,,,,,1026,1320,1614,1026,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,36,,,,,2052,2640,3228,2052,,,,,,,,,,,,,,,,,,,,
Curve Pt X,36,,,,,,-380938,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,36,,,,,,34593,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,36,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,36,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,36,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,37,,,,,,,,34,,,,,,,,,,,,,,,,,,,,
Lanes,37,,,,,,,,*3,,,,,,,,,,,,,,,,,,,,
Name,37,,,,,,,,Reems Rd,,,,,,,,,,,,,,,,,,,,
Distance,37,,,,,,,,363,,,,,,,,,,,,,,,,,,,,
Speed,37,,,,,,,,35,,,,,,,,,,,,,,,,,,,,
Time,37,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,
Grade,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,37,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,37,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,37,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,37,,,,,,,,1539,,,,,,,,,,,,,,,,,,,,
Positioning Distance,37,,,,,,,,1026,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,37,,,,,,,,2052,,,,,,,,,,,,,,,,,,,,
Curve Pt X,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,37,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,37,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,38,,,,,34,,,,,,,,,,,,,,,,,,,,,,,
Lanes,38,,,,,*3,,,,,,,,,,,,,,,,,,,,,,,
Name,38,,,,,Meeker Blvd,,,,,,,,,,,,,,,,,,,,,,,
Distance,38,,,,,590,,,,,,,,,,,,,,,,,,,,,,,
Speed,38,,,,,30,,,,,,,,,,,,,,,,,,,,,,,
Time,38,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,
Grade,38,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Median,38,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
Offset,38,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,38,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,38,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,38,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,38,,,,,1320,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,38,,,,,880,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,38,,,,,1760,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,38,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,38,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Up ID,39,,,,,42,36,43,,,,,,,,,,,,,,,,,,,,,
Lanes,39,,,,,3,5,4,,,,,,,,,,,,,,,,,,,,,
Name,39,,,,,303 NB Ramps,Grand Ave,Grand Ave,,,,,,,,,,,,,,,,,,,,,
Distance,39,,,,,610,5039,1361,,,,,,,,,,,,,,,,,,,,,
Speed,39,,,,,45,55,55,,,,,,,,,,,,,,,,,,,,,
Time,39,,,,,9.2,62.5,16.9,,,,,,,,,,,,,,,,,,,,,
Grade,39,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Median,39,,,,,24,24,24,,,,,,,,,,,,,,,,,,,,,
Offset,39,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,39,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,39,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,39,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,39,,,,,1980,2421,2421,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,39,,,,,1320,1614,1614,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,39,,,,,2640,3228,3228,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,39,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,39,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,40,,,,,,,,36,,,,,,,,,,,,,,,,,,,,
Lanes,40,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
Name,40,,,,,,,,Sunrise Blvd,,,,,,,,,,,,,,,,,,,,
Distance,40,,,,,,,,640,,,,,,,,,,,,,,,,,,,,
Speed,40,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,40,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,
Grade,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,40,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,40,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,40,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,40,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,40,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,40,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,40,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,40,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,41,,,,,36,,,,,,,,,,,,,,,,,,,,,,,
Lanes,41,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
Name,41,,,,,RH Johnson Blvd,,,,,,,,,,,,,,,,,,,,,,,
Distance,41,,,,,378,,,,,,,,,,,,,,,,,,,,,,,
Speed,41,,,,,35,,,,,,,,,,,,,,,,,,,,,,,
Time,41,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,
Grade,41,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Median,41,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
Offset,41,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,41,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,41,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,41,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,41,,,,,1539,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,41,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,41,,,,,2052,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,41,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,41,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Up ID,42,,,,,,,,39,,,,,,,,,,,,,,,,,,,,
Lanes,42,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
Name,42,,,,,,,,303 NB Ramps,,,,,,,,,,,,,,,,,,,,
Distance,42,,,,,,,,610,,,,,,,,,,,,,,,,,,,,
Speed,42,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,42,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,
Grade,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Offset,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,42,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,42,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,42,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,42,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,42,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,42,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,42,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,43,,,,,45,39,44,,,,,,,,,,,,,,,,,,,,,
Lanes,43,,,,,3,5,4,,,,,,,,,,,,,,,,,,,,,
Name,43,,,,,303 SB Ramps,Grand Ave,Grand Ave,,,,,,,,,,,,,,,,,,,,,
Distance,43,,,,,666,1361,2677,,,,,,,,,,,,,,,,,,,,,
Speed,43,,,,,45,55,55,,,,,,,,,,,,,,,,,,,,,
Time,43,,,,,10.1,16.9,33.2,,,,,,,,,,,,,,,,,,,,,
Grade,43,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Median,43,,,,,24,24,24,,,,,,,,,,,,,,,,,,,,,
Offset,43,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,43,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,43,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,43,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,43,,,,,1980,2421,2421,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,43,,,,,1320,1614,1614,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,43,,,,,2640,3228,3228,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,43,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,43,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,44,,,,,51,43,52,53,,,,,,,,,,,,,,,,,,,,
Lanes,44,,,,,2,4,3,4,,,,,,,,,,,,,,,,,,,,
Name,44,,,,,163rd Ave,Grand Ave,Grand Ave,163rd Ave,,,,,,,,,,,,,,,,,,,,
Distance,44,,,,,385,2677,809,601,,,,,,,,,,,,,,,,,,,,
Speed,44,,,,,30,55,55,45,,,,,,,,,,,,,,,,,,,,
Time,44,,,,,8.8,33.2,10,9.1,,,,,,,,,,,,,,,,,,,,
Grade,44,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Median,44,,,,,24,12,12,24,,,,,,,,,,,,,,,,,,,,
Offset,44,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
TWLTL,44,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,44,,,,,16,16,16,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,44,,,,,708,708,708,708,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,44,,,,,1320,2421,2421,1980,,,,,,,,,,,,,,,,,,,,
Positioning Distance,44,,,,,880,1614,1614,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,44,,,,,1760,3228,3228,2640,,,,,,,,,,,,,,,,,,,,
Curve Pt X,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,44,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,44,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,45,,,,,,,,43,,,,,,,,,,,,,,,,,,,,
Lanes,45,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
Name,45,,,,,,,,303 SB Ramps,,,,,,,,,,,,,,,,,,,,
Distance,45,,,,,,,,666,,,,,,,,,,,,,,,,,,,,
Speed,45,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,45,,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,
Grade,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Offset,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,45,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,45,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,45,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,45,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,45,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,45,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,45,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,46,,,,,47,21,28,,,,,,,,,,,,,,,,,,,,,
Lanes,46,,,,,3,4,4,,,,,,,,,,,,,,,,,,,,,
Name,46,,,,,West-Mec Ave,Grand Ave,Grand Ave,,,,,,,,,,,,,,,,,,,,,
Distance,46,,,,,276,906,1161,,,,,,,,,,,,,,,,,,,,,
Speed,46,,,,,25,45,45,,,,,,,,,,,,,,,,,,,,,
Time,46,,,,,7.5,13.7,17.6,,,,,,,,,,,,,,,,,,,,,
Grade,46,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Median,46,,,,,24,24,24,,,,,,,,,,,,,,,,,,,,,
Offset,46,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,46,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,46,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,46,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,46,,,,,1101,1980,1980,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,46,,,,,734,1320,1320,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,46,,,,,1468,2640,2640,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,46,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,46,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,47,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
Lanes,47,,,,,,,,*2,,,,,,,,,,,,,,,,,,,,
Name,47,,,,,,,,West-Mec Ave,,,,,,,,,,,,,,,,,,,,
Distance,47,,,,,,,,276,,,,,,,,,,,,,,,,,,,,
Speed,47,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,47,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,
Grade,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Offset,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,47,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,47,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,47,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,47,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,47,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,47,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,47,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,48,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,48,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,48,,113th Ave,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,48,,656,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,48,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,48,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,48,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,48,,200,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,48,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,48,,880,,,,,,,,,,,,,,,,,,,,,,,,,,
