[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.10
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,09/13/2011

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,0,93545,-61878,0,,,,,,
2,0,89290,-57617,0,,,,,,
3,0,87004,-55281,0,,,,,,
4,0,83193,-51392,0,,,,,,
5,0,82339,-50510,0,,,,,,
6,0,77833,-46274,0,,,,,,
7,0,73946,-42309,0,,,,,,
8,0,72815,-41148,0,,,,,,
9,0,72422,-40744,0,,,,,,
10,0,71413,-39751,0,,,,,,
11,0,67344,-36917,0,,,,,,
12,0,65902,-36444,0,,,,,,
13,0,65607,-36340,0,,,,,,
21,1,96223,-64530,0,,,,,,
38,1,83189,-50450,0,,,,,,
39,1,83195,-52103,0,,,,,,
40,1,82892,-50165,0,,,,,,
41,2,79318,-47411,0,,,,,,
44,1,77233,-46264,0,,,,,,
45,1,78631,-46264,0,,,,,,
46,1,77831,-46939,0,,,,,,
47,1,77831,-45777,0,,,,,,
49,1,73465,-42788,0,,,,,,
50,1,74372,-41858,0,,,,,,
51,1,72462,-41471,0,,,,,,
52,1,73162,-40829,0,,,,,,
54,1,71059,-40110,0,,,,,,
55,1,71873,-41214,0,,,,,,
56,1,72948,-40264,0,,,,,,
57,1,67332,-36151,0,,,,,,
60,1,67327,-38661,0,,,,,,
63,1,65477,-37884,0,,,,,,
64,1,65497,-37870,0,,,,,,
82,1,92220,-61894,0,,,,,,
HeavyVehicles,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,6,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
Distance,6,,,,665,,,,,,497,,,,,,600,,,,,,798,,,,,1928,,,,,5552,,,,
TravelTime,6,,,,11.3,,,,,,8.5,,,,,,13.6,,,,,,18.1,,,,,52.6,,,,,157.7,,,,
Right Channeled,6,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,0,,,,,1,,
Right Radius,6,,,,,,30,,,,,,30,,,,,,150,,,,,,100,,,,,,,,,,25,,
Add Lanes,6,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,0,,
Alignment,6,3,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,,
Enter Blocked,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,6,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,6,9,15,15,60,9,9,9,15,15,60,9,9,9,15,15,60,9,9,9,15,15,60,9,9,15,15,60,9,9,15,15,60,9,9,,
FirstDetect,6,,,20,100,,,,20,20,100,,,,,,,,20,,,,,,20,20,20,100,,,20,20,100,,,,
LastDetect,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectPhase1,6,,,7,4,,,,3,3,8,,,,,,,,0,,,,,,0,5,5,2,,,1,1,6,,,,
DetectPhase2,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectPhase3,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectPhase4,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
SwitchPhase,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
numDetects,6,,,1,2,,,,1,1,2,,,,,,,,1,,,,,,1,1,1,2,,,1,1,2,,,,
DetectPos1,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectSize1,6,,,20,6,,,,20,20,6,,,,,,,,20,,,,,,20,20,20,6,,,20,20,6,,,,
DetectType1,6,,,3,3,,,,3,3,3,,,,,,,,3,,,,,,3,3,3,3,,,3,3,3,,,,
DetectExtend1,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectQueue1,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectDelay1,6,,,0,0,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,0,,,0,0,0,,,,
DetectPos2,6,,,,94,,,,,,94,,,,,,,,,,,,,,,,,94,,,,,94,,,,
DetectSize2,6,,,,6,,,,,,6,,,,,,,,,,,,,,,,,6,,,,,6,,,,
DetectType2,6,,,,3,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,3,,,,
DetectExtend2,6,,,,0,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,
Exit Lanes,6,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
CBD,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,6,0,0,79,539,0,0,0,0,1,856,0,0,0,0,0,0,0,2,0,0,0,0,0,68,0,71,817,0,0,0,43,2117,0,0,,
Up Node,7,49,,49,49,49,,50,,50,50,50,,8,,8,8,8,,6,,6,6,6,,,,,,,,,,,,,
Dest Node,7,49,,8,50,6,,50,,6,49,8,,8,,50,6,49,,6,,49,8,50,,,,,,,,,,,,,
Lanes,7,0,,2,2,1,,0,,2,2,1,,0,,2,3,1,,0,,2,3,1,,,,,,,,,,,,,
Shared,7,,,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,
Width,7,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,,,,,,,,,,,,
Storage,7,,,325,,215,,,,250,,100,,,,390,,575,,,,450,,800,,,,,,,,,,,,,
Taper,7,,,125,,80,,,,150,,50,,,,115,,70,,,,110,,80,,,,,,,,,,,,,
StLanes,7,,,2,,1,,,,2,,0,,,,2,,1,,,,2,,1,,,,,,,,,,,,,
Grade,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,7,,,,35,,,,,,35,,,,,,17,,,,,,31,,,,,,,,,,,,,,
Phase1,7,,,7,4,,,,,3,8,,,,,1,6,,,,,5,2,,,,,,,,,,,,,,
PermPhase1,7,7,,,,4,,,,,,8,,,,,,6,,,,,,2,,,,,,,,,,,,,
LostTime,7,7.8,,7.8,6.9,6.9,,4,,9.2,7.9,7.9,,4,,8.5,7,7,,4,,8.5,7.4,7.4,,,,,,,,,,,,,
Lost Time Adjust,7,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
IdealFlow,7,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,,,,,,
SatFlow,7,0,,3433,3539,1583,,0,,3433,3539,1583,,0,,3433,5085,1583,,0,,3433,5085,1583,,,,,,,,,,,,,
SatFlowPerm,7,0,,3428,3539,1562,,0,,3433,3539,1560,,0,,3408,5085,1560,,0,,3432,5085,1564,,,,,,,,,,,,,
Allow RTOR,7,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,,,,,,,,,,,,
SatFlowRTOR,7,0,,0,0,108,,0,,0,0,108,,0,,0,0,110,,0,,0,0,110,,,,,,,,,,,,,
Volume,7,0,,26,359,79,,0,,80,169,35,,0,,55,1735,33,,0,,20,591,46,,,,,,,,,,,,,
Peds,7,1,,1,0,1,,0,,0,0,0,,0,,2,0,2,,0,,1,0,1,,,,,,,,,,,,,
Bicycles,7,0,,0,0,0,,0,,0,0,2,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
PHF,7,0.92,,0.82,0.82,0.82,,0.92,,0.77,0.77,0.77,,0.92,,0.92,0.92,0.92,,0.92,,0.91,0.91,0.91,,,,,,,,,,,,,
Growth,7,110,,100,100,100,,110,,100,100,100,,110,,100,100,100,,110,,100,100,100,,,,,,,,,,,,,
HeavyVehicles,7,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,,,,,,,,,,,,
BusStops,7,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
Midblock,7,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Distance,7,,,,679,,,,,,620,,,,,,1621,,,,,,5552,,,,,,,,,,,,,,
TravelTime,7,,,,13.2,,,,,,12.1,,,,,,65.0,,,,,,122.1,,,,,,,,,,,,,,
Right Channeled,7,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,
Alignment,7,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,,,,,,,,,,,,
Enter Blocked,7,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
HeadwayFact,7,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,
Turning Speed,7,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,,,,,,,,,,,,
FirstDetect,7,20,,20,100,20,,,,20,100,20,,,,20,100,20,,,,20,100,20,,,,,,,,,,,,,
LastDetect,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectPhase1,7,7,,7,4,4,,,,3,8,8,,,,1,6,6,,,,5,2,2,,,,,,,,,,,,,
DetectPhase2,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectPhase3,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectPhase4,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
SwitchPhase,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
numDetects,7,1,,1,2,1,,,,1,2,1,,,,1,2,1,,,,1,2,1,,,,,,,,,,,,,
DetectPos1,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectSize1,7,20,,20,6,20,,,,20,6,20,,,,20,6,20,,,,20,6,20,,,,,,,,,,,,,
DetectType1,7,3,,3,3,3,,,,3,3,3,,,,3,3,3,,,,3,3,3,,,,,,,,,,,,,
DetectExtend1,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectQueue1,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectDelay1,7,0,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,
DetectPos2,7,,,,94,,,,,,94,,,,,,94,,,,,,94,,,,,,,,,,,,,,
DetectSize2,7,,,,6,,,,,,6,,,,,,6,,,,,,6,,,,,,,,,,,,,,
DetectType2,7,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,,,,,,
DetectExtend2,7,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Exit Lanes,7,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
CBD,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,7,0,,32,438,96,,0,,104,219,45,,0,,60,1886,36,,0,,22,649,51,,,,,,,,,,,,,
Up Node,8,51,,51,51,51,,52,,52,52,52,,9,,9,9,9,,7,,7,7,7,,,,,,,,,,,,,
Dest Node,8,51,,9,52,7,,52,,7,51,9,,9,,52,7,51,,7,,51,9,52,,,,,,,,,,,,,
Lanes,8,0,,1,2,0,,0,,1,2,0,,0,,1,3,0,,0,,1,3,0,,,,,,,,,,,,,
Shared,8,,,0,2,,,,,0,2,,,,,1,2,,,,,1,2,,,,,,,,,,,,,,
Width,8,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,,,,,,,,,,,,
Storage,8,,,60,,,,,,180,,,,,,175,,,,,,105,,,,,,,,,,,,,,,
Taper,8,,,30,,,,,,50,,,,,,65,,,,,,60,,,,,,,,,,,,,,,
StLanes,8,,,1,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
Grade,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,8,,,,25,,,,,,25,,,,,,20,,,,,,14,,,,,,,,,,,,,,
Phase1,8,,,3,8,,,,,7,4,,,5,,5,2,,,,,1,6,,,,,,,,,,,,,,
PermPhase1,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
LostTime,8,4,,6.5,6.7,4,,4,,9.1,9.4,4,,6.8,,6.8,6.4,4,,6.8,,6.8,6.4,4,,,,,,,,,,,,,
Lost Time Adjust,8,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
IdealFlow,8,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,,,,,,
SatFlow,8,0,,1770,3398,0,,0,,1770,3352,0,,0,,1770,5080,0,,0,,1770,5051,0,,,,,,,,,,,,,
SatFlowPerm,8,0,,1770,3398,0,,0,,1770,3352,0,,0,,1770,5080,0,,0,,1769,5051,0,,,,,,,,,,,,,
Allow RTOR,8,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,,,,,,,,,,,,
SatFlowRTOR,8,0,,0,13,0,,0,,0,33,0,,0,,0,1,0,,0,,0,5,0,,,,,,,,,,,,,
Volume,8,0,,6,32,12,,0,,81,51,27,,1,,42,1581,11,,0,,5,690,30,,,,,,,,,,,,,
Peds,8,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,2,,2,0,2,,,,,,,,,,,,,
Bicycles,8,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
PHF,8,0.92,,0.89,0.89,0.89,,0.92,,0.83,0.83,0.83,,0.89,,0.89,0.89,0.89,,0.94,,0.94,0.94,0.94,,,,,,,,,,,,,
Growth,8,110,,100,100,100,,110,,100,100,100,,100,,100,100,100,,100,,100,100,100,,,,,,,,,,,,,
HeavyVehicles,8,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,,,,,,,,,,,,
BusStops,8,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
Midblock,8,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Distance,8,,,,478,,,,,,471,,,,,,564,,,,,,1621,,,,,,,,,,,,,,
TravelTime,8,,,,13.0,,,,,,12.8,,,,,,19.2,,,,,,78.9,,,,,,,,,,,,,,
Right Channeled,8,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,
Alignment,8,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,,,,,,,,,,,,
Enter Blocked,8,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
HeadwayFact,8,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,
Turning Speed,8,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,,,,,,,,,,,,
FirstDetect,8,,,20,100,,,,,20,100,,,20,,20,100,,,20,,20,100,,,,,,,,,,,,,,
LastDetect,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase1,8,,,3,8,,,,,7,4,,,5,,5,2,,,1,,1,6,,,,,,,,,,,,,,
DetectPhase2,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase3,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase4,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
SwitchPhase,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
numDetects,8,,,1,2,,,,,1,2,,,1,,1,2,,,1,,1,2,,,,,,,,,,,,,,
DetectPos1,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectSize1,8,,,20,6,,,,,20,6,,,20,,20,6,,,20,,20,6,,,,,,,,,,,,,,
DetectType1,8,,,3,3,,,,,3,3,,,3,,3,3,,,3,,3,3,,,,,,,,,,,,,,
DetectExtend1,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectQueue1,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectDelay1,8,,,0,0,,,,,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPos2,8,,,,94,,,,,,94,,,,,,94,,,,,,94,,,,,,,,,,,,,,
DetectSize2,8,,,,6,,,,,,6,,,,,,6,,,,,,6,,,,,,,,,,,,,,
DetectType2,8,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,,,,,,
DetectExtend2,8,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Exit Lanes,8,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
CBD,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,8,0,,7,49,0,,0,,98,94,0,,0,,48,1788,0,,0,,5,766,0,,,,,,,,,,,,,
Up Node,9,55,,55,55,55,,56,,56,56,56,,10,,10,10,10,,8,,8,8,8,,,,,,,,,,,,,
Dest Node,9,55,,10,56,8,,56,,8,55,10,,10,,56,8,55,,8,,55,10,56,,,,,,,,,,,,,
Lanes,9,0,,1,2,0,,0,,1,2,1,,0,,1,3,0,,0,,1,3,0,,,,,,,,,,,,,
Shared,9,,,0,2,,,,,0,0,,,,,1,2,,,,,1,2,,,,,,,,,,,,,,
Width,9,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,,,,,,,,,,,,
Storage,9,,,100,,,,,,80,,,,,,290,,,,,,175,,,,,,,,,,,,,,,
Taper,9,,,50,,,,,,25,,,,,,60,,,,,,55,,,,,,,,,,,,,,,
StLanes,9,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
Grade,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,9,,,,30,,,,,,25,,,,,,21,,,,,,26,,,,,,,,,,,,,,
Phase1,9,,,3,8,,,,,7,4,,,,,5,2,,,,,1,6,,,,,,,,,,,,,,
PermPhase1,9,,,,,,,,,,,4,,5,,,,,,1,,,,,,,,,,,,,,,,,
LostTime,9,4,,6.5,6.7,4,,4,,8,8.5,8.5,,6.8,,6.8,6.2,4,,6.8,,6.8,6.5,4,,,,,,,,,,,,,
Lost Time Adjust,9,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
IdealFlow,9,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,,,,,,
SatFlow,9,0,,1770,3440,0,,0,,1770,3539,1583,,0,,1770,5085,0,,0,,1770,5041,0,,,,,,,,,,,,,
SatFlowPerm,9,0,,1770,3440,0,,0,,1768,3539,1561,,0,,1767,5085,0,,0,,1769,5041,0,,,,,,,,,,,,,
Allow RTOR,9,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,,,,,,,,,,,,
SatFlowRTOR,9,0,,0,11,0,,0,,0,0,192,,0,,0,0,0,,0,,0,7,0,,,,,,,,,,,,,
Volume,9,0,,9,452,103,,0,,67,293,150,,0,,197,1474,0,,0,,35,645,37,,,,,,,,,,,,,
Peds,9,0,,0,0,0,,0,,1,0,1,,2,,2,0,2,,1,,1,0,1,,,,,,,,,,,,,
Bicycles,9,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
PHF,9,0.92,,0.84,0.84,0.84,,0.92,,0.78,0.78,0.78,,0.95,,0.95,0.95,0.95,,0.93,,0.93,0.93,0.93,,,,,,,,,,,,,
Growth,9,110,,100,100,100,,110,,100,100,100,,100,,100,100,100,,100,,100,100,100,,,,,,,,,,,,,
HeavyVehicles,9,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,,,,,,,,,,,,
BusStops,9,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
Midblock,9,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Distance,9,,,,723,,,,,,712,,,,,,1416,,,,,,564,,,,,,,,,,,,,,
TravelTime,9,,,,16.4,,,,,,19.4,,,,,,46.0,,,,,,14.8,,,,,,,,,,,,,,
Right Channeled,9,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,
Alignment,9,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,,,,,,,,,,,,
Enter Blocked,9,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
HeadwayFact,9,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,
Turning Speed,9,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,,,,,,,,,,,,
FirstDetect,9,,,20,100,,,,,20,100,20,,20,,20,100,,,20,,20,100,,,,,,,,,,,,,,
LastDetect,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase1,9,,,3,8,,,,,7,4,4,,5,,5,2,,,1,,1,6,,,,,,,,,,,,,,
DetectPhase2,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase3,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPhase4,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
SwitchPhase,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
numDetects,9,,,1,2,,,,,1,2,1,,1,,1,2,,,1,,1,2,,,,,,,,,,,,,,
DetectPos1,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectSize1,9,,,20,6,,,,,20,6,20,,20,,20,6,,,20,,20,6,,,,,,,,,,,,,,
DetectType1,9,,,3,3,,,,,3,3,3,,3,,3,3,,,3,,3,3,,,,,,,,,,,,,,
DetectExtend1,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectQueue1,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectDelay1,9,,,0,0,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,
DetectPos2,9,,,,94,,,,,,94,,,,,,94,,,,,,94,,,,,,,,,,,,,,
DetectSize2,9,,,,6,,,,,,6,,,,,,6,,,,,,6,,,,,,,,,,,,,,
DetectType2,9,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,,,,,,
DetectExtend2,9,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Exit Lanes,9,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
CBD,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,9,0,,11,661,0,,0,,86,376,192,,0,,207,1552,0,,0,,38,734,0,,,,,,,,,,,,,
Up Node,10,54,,54,,54,,,,,,,,11,,,11,11,,9,,9,9,,,,,,,,,,,,,,
Dest Node,10,54,,11,,9,,,,,,,,11,,,9,54,,9,,54,11,,,,,,,,,,,,,,
Lanes,10,0,,2,,0,,,,,,,,1,,,3,0,,0,,1,3,,,,,,,,,,,,,,
Shared,10,,,2,,,,,,,,,,,,,2,,,,,1,0,,,,,,,,,,,,,,
Width,10,12,,12,,12,,,,,,,,12,,,12,12,,12,,12,12,,,,,,,,,,,,,,
Storage,10,,,40,,,,,,,,,,100,,,,,,,,100,,,,,,,,,,,,,,,
Taper,10,,,25,,,,,,,,,,55,,,,,,,,55,,,,,,,,,,,,,,,
StLanes,10,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
Grade,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,10,,,30,,,,,,,,,,,,,43,,,,,,41,,,,,,,,,,,,,,
Phase1,10,,,4,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,
PermPhase1,10,,,,,,,,,,,,,2,,,,,,2,,2,,,,,,,,,,,,,,,
LostTime,10,4,,6.8,,4,,,,,,,,5.7,,,5.7,4,,5.7,,5.7,5.7,,,,,,,,,,,,,,
Lost Time Adjust,10,0,,0,,0,,,,,,,,0,,,0,0,,0,,0,0,,,,,,,,,,,,,,
IdealFlow,10,1900,,1900,,1900,,,,,,,,1900,,,1900,1900,,1900,,1900,1900,,,,,,,,,,,,,,
SatFlow,10,0,,3244,,0,,,,,,,,1863,,,5070,0,,0,,1770,5085,,,,,,,,,,,,,,
SatFlowPerm,10,0,,3192,,0,,,,,,,,1863,,,5070,0,,0,,218,5085,,,,,,,,,,,,,,
Allow RTOR,10,1,,1,,1,,,,,,,,1,,,1,1,,1,,1,1,,,,,,,,,,,,,,
SatFlowRTOR,10,0,,30,,0,,,,,,,,0,,,9,0,,0,,0,0,,,,,,,,,,,,,,
Volume,10,0,,35,,24,,,,,,,,0,,,1653,32,,1,,22,755,,,,,,,,,,,,,,
Peds,10,0,,7,,7,,,,,,,,0,,,0,0,,0,,0,0,,,,,,,,,,,,,,
Bicycles,10,0,,0,,0,,,,,,,,0,,,0,0,,0,,0,0,,,,,,,,,,,,,,
PHF,10,0.92,,0.80,,0.80,,,,,,,,0.96,,,0.96,0.96,,0.94,,0.94,0.94,,,,,,,,,,,,,,
Growth,10,110,,100,,100,,,,,,,,100,,,100,100,,100,,100,100,,,,,,,,,,,,,,
HeavyVehicles,10,2,,2,,2,,,,,,,,2,,,2,2,,2,,2,2,,,,,,,,,,,,,,
BusStops,10,0,,0,,0,,,,,,,,0,,,0,0,,0,,0,0,,,,,,,,,,,,,,
Midblock,10,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Distance,10,,,504,,,,,,,,,,,,,5120,,,,,,1416,,,,,,,,,,,,,,
