Enter Blocked,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,26,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,26,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,26,20,100,20,20,100,20,20,100,20,,20,100,20,,,,,,,,,,,,,,,
LastDetect,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,26,1,6,6,5,2,2,4,4,4,,4,4,4,,,,,,,,,,,,,,,
DetectPhase2,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
numDetects,26,1,2,1,1,2,1,1,2,1,,1,2,1,,,,,,,,,,,,,,,
DetectPos1,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectSize1,26,20,6,20,20,6,20,20,6,20,,20,6,20,,,,,,,,,,,,,,,
DetectType1,26,3,3,3,3,3,3,3,3,3,,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPos2,26,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,26,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,26,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,26,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,26,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,26,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,29,34,34,34,26,26,26,31,31,31,,30,30,30,,,,,,,,,,,,,,,
Dest Node,29,31,26,30,30,34,31,26,30,34,,34,31,26,,,,,,,,,,,,,,,
Lanes,29,1,2,1,1,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
Shared,29,0,0,,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
Width,29,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,29,270,,250,420,,230,100,,60,,120,,200,,,,,,,,,,,,,,,
Taper,29,25,,25,25,,25,25,,25,,25,,25,,,,,,,,,,,,,,,
StLanes,29,1,,1,1,,1,1,,1,,1,,1,,,,,,,,,,,,,,,
Grade,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,29,,45,,,45,,,30,,,,35,,,,,,,,,,,,,,,,
Phase1,29,1,6,,5,2,,,4,,,,4,,,,,,,,,,,,,,,,
PermPhase1,29,,,6,,,2,4,,4,,4,,4,,,,,,,,,,,,,,,
LostTime,29,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,4.5,4.5,4.5,,,,,,,,,,,,,,,
Lost Time Adjust,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,29,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,29,1863,3539,1863,1863,3539,1863,1863,1863,1863,,1863,1863,1863,,,,,,,,,,,,,,,
SatFlowPerm,29,1863,3539,1863,1863,3539,1863,1863,1863,1863,,1863,1863,1863,,,,,,,,,,,,,,,
Allow RTOR,29,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,29,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,29,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,29,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,29,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,29,,3232,,,3936,,,401,,,,331,,,,,,,,,,,,,,,,
TravelTime,29,,49.0,,,59.6,,,9.1,,,,6.4,,,,,,,,,,,,,,,,
Right Channeled,29,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,29,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,29,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,29,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,29,20,100,20,20,100,20,20,100,20,,20,100,20,,,,,,,,,,,,,,,
LastDetect,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,29,1,6,6,5,2,2,4,4,4,,4,4,4,,,,,,,,,,,,,,,
DetectPhase2,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
numDetects,29,1,2,1,1,2,1,1,2,1,,1,2,1,,,,,,,,,,,,,,,
DetectPos1,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectSize1,29,20,6,20,20,6,20,20,6,20,,20,6,20,,,,,,,,,,,,,,,
DetectType1,29,3,3,3,3,3,3,3,3,3,,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
DetectPos2,29,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,29,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,29,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,29,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,29,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,29,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,29,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,33,55,55,55,12,12,12,44,44,44,,51,51,51,,,,,,,,,,,,,,,
Dest Node,33,44,12,51,51,55,44,12,51,55,,55,44,12,,,,,,,,,,,,,,,
Lanes,33,1,2,1,1,2,1,1,1,0,,1,1,1,,,,,,,,,,,,,,,
Shared,33,0,0,,0,0,,0,2,,,0,1,,,,,,,,,,,,,,,,
Width,33,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,33,320,,190,270,,180,,,,,300,,,,,,,,,,,,,,,,,
Taper,33,25,,25,25,,25,,,,,25,,,,,,,,,,,,,,,,,
StLanes,33,1,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,
Grade,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,33,,55,,,55,,,25,,,,25,,,,,,,,,,,,,,,,
Phase1,33,5,2,,1,6,,,3,,,,4,,,,,,,,,,,,,,,,
PermPhase1,33,,,2,,,6,3,,,,4,,4,,,,,,,,,,,,,,,
LostTime,33,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,,4.5,4.5,4.5,,,,,,,,,,,,,,,
Lost Time Adjust,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,33,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,33,1863,3539,1863,1863,3539,1863,1863,1863,0,,1770,1770,1863,,,,,,,,,,,,,,,
SatFlowPerm,33,1863,3539,1863,1863,3539,1863,1863,1863,0,,1770,1770,1863,,,,,,,,,,,,,,,
Allow RTOR,33,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,33,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,33,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,33,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,33,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,33,,3966,,,6307,,,740,,,,720,,,,,,,,,,,,,,,,
TravelTime,33,,49.2,,,78.2,,,20.2,,,,19.6,,,,,,,,,,,,,,,,
Right Channeled,33,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,33,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,33,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,33,20,100,20,20,100,20,20,100,,,20,100,20,,,,,,,,,,,,,,,
LastDetect,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,33,5,2,2,1,6,6,3,3,,,4,4,4,,,,,,,,,,,,,,,
DetectPhase2,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
numDetects,33,1,2,1,1,2,1,1,2,,,1,2,1,,,,,,,,,,,,,,,
DetectPos1,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectSize1,33,20,6,20,20,6,20,20,6,,,20,6,20,,,,,,,,,,,,,,,
DetectType1,33,3,3,3,3,3,3,3,3,,,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,33,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPos2,33,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,33,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,33,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,33,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,33,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,33,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic in shared lane,33,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Lane Group Flow,33,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,34,,,,,,,,,,,,,,36,36,36,,37,37,37,29,29,29,35,35,35,,
Dest Node,34,,,,,,,,,,,,,,29,35,37,,36,29,35,35,37,36,37,36,29,,
Lanes,34,,,,,,,,,,,,,,1,1,1,,1,1,1,1,2,1,1,1,1,,
Shared,34,,,,,,,,,,,,,,0,0,,,0,0,,0,0,,0,0,,,
Width,34,,,,,,,,,,,,,,12,12,12,,12,12,12,12,12,12,12,12,12,,
Storage,34,,,,,,,,,,,,,,160,,,,230,,170,620,,320,100,,300,,
Taper,34,,,,,,,,,,,,,,25,,,,25,,25,25,,25,25,,25,,
StLanes,34,,,,,,,,,,,,,,1,,,,1,,1,1,,0,1,,1,,
Grade,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,34,,,,,,,,,,,,,,,30,,,,45,,,45,,,30,,,
Phase1,34,,,,,,,,,,,,,,7,4,,,1,6,,5,2,,3,8,,,
PermPhase1,34,,,,,,,,,,,,,,,,4,,,,6,,,2,,,8,,
LostTime,34,,,,,,,,,,,,,,4.5,4.5,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,
Lost Time Adjust,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
IdealFlow,34,,,,,,,,,,,,,,1900,1900,1900,,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,34,,,,,,,,,,,,,,1863,1863,1863,,1863,1863,1863,1863,3539,1863,1863,1863,1863,,
SatFlowPerm,34,,,,,,,,,,,,,,1863,1863,1863,,1863,1863,1863,1863,3539,1863,1863,1863,1863,,
Allow RTOR,34,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Volume,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Peds,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Bicycles,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
PHF,34,,,,,,,,,,,,,,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,34,,,,,,,,,,,,,,100,100,100,,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,34,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,
BusStops,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Midblock,34,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
Distance,34,,,,,,,,,,,,,,,266,,,,1198,,,3232,,,360,,,
TravelTime,34,,,,,,,,,,,,,,,6.0,,,,18.2,,,49.0,,,8.2,,,
Right Channeled,34,,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,
Alignment,34,,,,,,,,,,,,,,0,0,1,,0,0,1,0,0,1,0,0,1,,
Enter Blocked,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
HeadwayFact,34,,,,,,,,,,,,,,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,34,,,,,,,,,,,,,,15,60,9,,15,60,9,15,60,9,15,60,9,,
FirstDetect,34,,,,,,,,,,,,,,20,100,20,,20,100,20,20,100,20,20,100,20,,
LastDetect,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPhase1,34,,,,,,,,,,,,,,7,4,4,,1,6,6,5,2,2,3,8,8,,
DetectPhase2,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPhase3,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPhase4,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
SwitchPhase,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
numDetects,34,,,,,,,,,,,,,,1,2,1,,1,2,1,1,2,1,1,2,1,,
DetectPos1,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectSize1,34,,,,,,,,,,,,,,20,6,20,,20,6,20,20,6,20,20,6,20,,
DetectType1,34,,,,,,,,,,,,,,3,3,3,,3,3,3,3,3,3,3,3,3,,
DetectExtend1,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectQueue1,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectDelay1,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPos2,34,,,,,,,,,,,,,,,94,,,,94,,,94,,,94,,,
DetectSize2,34,,,,,,,,,,,,,,,6,,,,6,,,6,,,6,,,
DetectType2,34,,,,,,,,,,,,,,,3,,,,3,,,3,,,3,,,
DetectExtend2,34,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
Exit Lanes,34,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
CBD,34,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Lane Group Flow,34,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Up Node,37,,,,,,,,,,,,,,39,39,39,,40,40,40,34,34,34,38,38,38,,
Dest Node,37,,,,,,,,,,,,,,34,38,40,,39,34,38,38,40,39,40,39,34,,
Lanes,37,,,,,,,,,,,,,,1,1,1,,1,2,1,1,2,0,1,1,1,,
Shared,37,,,,,,,,,,,,,,0,0,,,0,0,,0,0,,0,0,,,
Width,37,,,,,,,,,,,,,,12,12,12,,12,12,12,12,12,12,12,12,12,,
Storage,37,,,,,,,,,,,,,,100,,60,,250,,160,370,,,80,,,,
Taper,37,,,,,,,,,,,,,,25,,25,,25,,25,25,,,25,,,,
StLanes,37,,,,,,,,,,,,,,1,,1,,1,,1,1,,,1,,,,
Grade,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,37,,,,,,,,,,,,,,,25,,,,30,,,45,,,30,,,
Phase1,37,,,,,,,,,,,,,,7,4,,,1,6,,5,2,,3,8,,,
PermPhase1,37,,,,,,,,,,,,,,,,4,,,,6,,,,,,8,,
LostTime,37,,,,,,,,,,,,,,4.5,4.5,4.5,,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,,
Lost Time Adjust,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
IdealFlow,37,,,,,,,,,,,,,,1900,1900,1900,,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,37,,,,,,,,,,,,,,1863,1863,1863,,1863,3539,1863,1863,3539,0,1863,1863,1863,,
SatFlowPerm,37,,,,,,,,,,,,,,1863,1863,1863,,1863,3539,1863,1863,3539,0,1863,1863,1863,,
Allow RTOR,37,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Volume,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Peds,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Bicycles,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
PHF,37,,,,,,,,,,,,,,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,37,,,,,,,,,,,,,,100,100,100,,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,37,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,
BusStops,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Midblock,37,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
Distance,37,,,,,,,,,,,,,,,215,,,,2011,,,1198,,,282,,,
TravelTime,37,,,,,,,,,,,,,,,5.9,,,,45.7,,,18.2,,,6.4,,,
Right Channeled,37,,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,
Alignment,37,,,,,,,,,,,,,,0,0,1,,0,0,1,0,0,1,0,0,1,,
Enter Blocked,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
HeadwayFact,37,,,,,,,,,,,,,,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,37,,,,,,,,,,,,,,15,60,9,,15,60,9,15,60,9,15,60,9,,
FirstDetect,37,,,,,,,,,,,,,,20,100,20,,20,100,20,20,100,,20,100,20,,
LastDetect,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectPhase1,37,,,,,,,,,,,,,,7,4,4,,1,6,6,5,2,,3,8,8,,
DetectPhase2,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectPhase3,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectPhase4,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
SwitchPhase,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
numDetects,37,,,,,,,,,,,,,,1,2,1,,1,2,1,1,2,,1,2,1,,
DetectPos1,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectSize1,37,,,,,,,,,,,,,,20,6,20,,20,6,20,20,6,,20,6,20,,
DetectType1,37,,,,,,,,,,,,,,3,3,3,,3,3,3,3,3,,3,3,3,,
DetectExtend1,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectQueue1,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectDelay1,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,,
DetectPos2,37,,,,,,,,,,,,,,,94,,,,94,,,94,,,94,,,
DetectSize2,37,,,,,,,,,,,,,,,6,,,,6,,,6,,,6,,,
DetectType2,37,,,,,,,,,,,,,,,3,,,,3,,,3,,,3,,,
DetectExtend2,37,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
Exit Lanes,37,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
CBD,37,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Lane Group Flow,37,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Up Node,40,,,,,,,,,,,,,,41,41,41,,45,45,45,37,37,37,42,42,42,,
Dest Node,40,,,,,,,,,,,,,,37,42,45,,41,37,42,42,45,41,45,41,37,,
Lanes,40,,,,,,,,,,,,,,1,1,0,,1,2,1,1,2,0,1,1,0,,
Shared,40,,,,,,,,,,,,,,0,0,,,0,0,,0,0,,0,0,,,
Width,40,,,,,,,,,,,,,,12,12,12,,12,12,12,12,12,12,12,12,12,,
Storage,40,,,,,,,,,,,,,,150,,,,300,,200,250,,,150,,,,
Taper,40,,,,,,,,,,,,,,25,,,,25,,25,25,,,25,,,,
StLanes,40,,,,,,,,,,,,,,1,,,,1,,1,1,,,1,,,,
Grade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,40,,,,,,,,,,,,,,,35,,,,30,,,30,,,35,,,
Phase1,40,,,,,,,,,,,,,,,4,,,1,6,,5,2,,,8,,,
PermPhase1,40,,,,,,,,,,,,,,4,,,,,,6,,,,8,,,,
LostTime,40,,,,,,,,,,,,,,4.5,4.5,4,,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,,
Lost Time Adjust,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
IdealFlow,40,,,,,,,,,,,,,,1900,1900,1900,,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,40,,,,,,,,,,,,,,1863,1863,0,,1863,3539,1863,1863,3539,0,1863,1863,0,,
SatFlowPerm,40,,,,,,,,,,,,,,1863,1863,0,,1863,3539,1863,1863,3539,0,1863,1863,0,,
Allow RTOR,40,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Volume,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Peds,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Bicycles,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
PHF,40,,,,,,,,,,,,,,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,40,,,,,,,,,,,,,,100,100,100,,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,40,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,
BusStops,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
Midblock,40,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,,
Distance,40,,,,,,,,,,,,,,,328,,,,2330,,,2011,,,301,,,
TravelTime,40,,,,,,,,,,,,,,,6.4,,,,53.0,,,45.7,,,5.9,,,
Right Channeled,40,,,,,,,,,,,,,,,,0,,,,0,,,0,,,0,,
Alignment,40,,,,,,,,,,,,,,0,0,1,,0,0,1,0,0,1,0,0,1,,
Enter Blocked,40,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,
HeadwayFact,40,,,,,,,,,,,,,,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,40,,,,,,,,,,,,,,15,60,9,,15,60,9,15,60,9,15,60,9,,
FirstDetect,40,,,,,,,,,,,,,,20,100,,,20,100,20,20,100,,20,100,,,
LastDetect,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
DetectPhase1,40,,,,,,,,,,,,,,4,4,,,1,6,6,5,2,,8,8,,,
DetectPhase2,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
DetectPhase3,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
DetectPhase4,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
SwitchPhase,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
numDetects,40,,,,,,,,,,,,,,1,2,,,1,2,1,1,2,,1,2,,,
DetectPos1,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
DetectSize1,40,,,,,,,,,,,,,,20,6,,,20,6,20,20,6,,20,6,,,
DetectType1,40,,,,,,,,,,,,,,3,3,,,3,3,3,3,3,,3,3,,,
DetectExtend1,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
DetectQueue1,40,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,0,0,,,
