[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,3.5
LostTimeAdjust,0.0
ScenarioDate,03/25/2021

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
2,0,9469,10754,0,,,,,,
3,2,6879,5140,0,,,,,,
4,1,8951,10783,0,,,,,,
5,0,17922,12891,0,,,,,,
6,0,10251,10736,0,,,,,,
7,1,10249,10963,0,,,,,,
8,1,9677,17580,0,,,,,,
9,0,11312,10875,0,,,,,,
10,1,10253,10515,0,,,,,,
11,1,11312,11136,0,,,,,,
12,1,11374,10694,0,,,,,,
13,0,9523,12317,0,,,,,,
14,1,9834,12311,0,,,,,,
15,2,9350,12314,0,,,,,,
16,1,9286,12383,0,,,,,,
17,0,9586,14218,0,,,,,,
18,1,9381,14222,0,,,,,,
19,1,9884,14212,0,,,,,,
20,0,9435,9279,0,,,,,,
21,1,9215,9282,0,,,,,,
22,1,9683,9275,0,,,,,,
23,1,18601,13211,0,,,,,,
24,0,8790,7115,0,,,,,,
25,1,8580,7273,0,,,,,,
26,1,9060,6913,0,,,,,,
28,1,17784,13296,0,,,,,,
29,1,18099,12621,0,,,,,,
30,4,9652,16951,0,,,28,40,1,18
31,1,6706,1816,0,,,,,,
Allow RTOR,32,1,1,,,1,1,,,,,,,1,,1,,,,,,,,,,,
SatFlowRTOR,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
Volume,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
Peds,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
Bicycles,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
PHF,32,0.92,0.92,,,0.92,0.92,,,,,,,0.92,,0.92,,,,,,,,,,,
Growth,32,100,100,,,100,100,,,,,,,100,,100,,,,,,,,,,,
HeavyVehicles,32,2,2,,,2,2,,,,,,,2,,2,,,,,,,,,,,
BusStops,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
Midblock,32,,0,,,0,,,,,,,,0,,,,,,,,,,,,,
Distance,32,,1746,,,294,,,,,,,,1757,,,,,,,,,,,,,
TravelTime,32,,39.7,,,6.7,,,,,,,,39.9,,,,,,,,,,,,,
Right Channeled,32,,0,,,,0,,,,,,,,,0,,,,,,,,,,,
Alignment,32,0,0,,,0,1,,,,,,,0,,1,,,,,,,,,,,
Enter Blocked,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
HeadwayFact,32,1.00,1.00,,,1.00,1.00,,,,,,,1.00,,1.00,,,,,,,,,,,
Turning Speed,32,15,60,,,60,9,,,,,,,15,,9,,,,,,,,,,,
FirstDetect,32,,100,,,100,,,,,,,,,,,,,,,,,,,,,
LastDetect,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectPhase1,32,,2,,,6,,,,,,,,,,,,,,,,,,,,,
DetectPhase2,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectPhase3,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectPhase4,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
SwitchPhase,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
numDetects,32,,2,,,2,,,,,,,,,,,,,,,,,,,,,
DetectPos1,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectSize1,32,,6,,,6,,,,,,,,,,,,,,,,,,,,,
DetectType1,32,,3,,,3,,,,,,,,,,,,,,,,,,,,,
DetectExtend1,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectQueue1,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectDelay1,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
DetectPos2,32,,94,,,94,,,,,,,,,,,,,,,,,,,,,
DetectSize2,32,,6,,,6,,,,,,,,,,,,,,,,,,,,,
DetectType2,32,,3,,,3,,,,,,,,,,,,,,,,,,,,,
DetectExtend2,32,,0,,,0,,,,,,,,,,,,,,,,,,,,,
Exit Lanes,32,,0,,,0,,,,,,,,0,,,,,,,,,,,,,
CBD,32,,,,,,,,,,,,,0,,,,,,,,,,,,,
Lane Group Flow,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
Up Node,34,31,31,31,32,32,32,36,36,36,35,35,35,,,,,,,,,,,,,,
Dest Node,34,36,32,35,35,31,36,32,35,31,31,36,32,,,,,,,,,,,,,,
Lanes,34,0,0,0,1,2,1,0,1,1,0,1,0,,,,,,,,,,,,,,
Shared,34,0,0,,0,0,,0,0,,0,1,,,,,,,,,,,,,,,
Width,34,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,34,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,34,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,34,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,34,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,34,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
Phase1,34,,,,1,6,,,4,,,8,,,,,,,,,,,,,,,
PermPhase1,34,,,,,,6,,,4,8,,,,,,,,,,,,,,,,
LostTime,34,4,4,4,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,4,,,,,,,,,,,,,,
Lost Time Adjust,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
IdealFlow,34,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,34,0,0,0,1863,3539,1863,0,1863,1863,0,1863,0,,,,,,,,,,,,,,
SatFlowPerm,34,0,0,0,1863,3539,1863,0,1863,1863,0,1863,0,,,,,,,,,,,,,,
Allow RTOR,34,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,34,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,34,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,34,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,34,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,34,,1304,,,1757,,,199,,,104,,,,,,,,,,,,,,,
TravelTime,34,,29.6,,,39.9,,,4.5,,,2.4,,,,,,,,,,,,,,,
Right Channeled,34,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,34,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,34,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,34,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,34,,,,20,100,20,,100,20,20,100,,,,,,,,,,,,,,,
LastDetect,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,34,,,,1,6,6,,4,4,8,8,,,,,,,,,,,,,,,
DetectPhase2,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
numDetects,34,,,,1,2,1,,2,1,1,2,,,,,,,,,,,,,,,
DetectPos1,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectSize1,34,,,,20,6,20,,6,20,20,6,,,,,,,,,,,,,,,
DetectType1,34,,,,3,3,3,,3,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,34,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,
DetectPos2,34,,,,,94,,,94,,,94,,,,,,,,,,,,,,,
DetectSize2,34,,,,,6,,,6,,,6,,,,,,,,,,,,,,,
DetectType2,34,,,,,3,,,3,,,3,,,,,,,,,,,,,,,
DetectExtend2,34,,,,,0,,,0,,,0,,,,,,,,,,,,,,,
Exit Lanes,34,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,34,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,35,33,33,33,32,32,32,34,34,34,37,37,37,,,,,,,,,,,,,,
Dest Node,35,34,32,37,37,33,34,32,37,33,33,34,32,,,,,,,,,,,,,,
Lanes,35,1,2,1,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,
Shared,35,0,0,,0,0,,0,1,,0,0,,,,,,,,,,,,,,,
Width,35,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,35,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,35,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
Phase1,35,5,2,,,,,,4,,,8,,,,,,,,,,,,,,,
PermPhase1,35,,,2,,,,4,,,,,8,,,,,,,,,,,,,,
LostTime,35,4.5,4.5,4.5,4,4,4,4.5,4.5,4,4,4.5,4.5,,,,,,,,,,,,,,
Lost Time Adjust,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
IdealFlow,35,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,35,1863,3539,1863,0,0,0,0,1863,0,0,1863,1863,,,,,,,,,,,,,,
SatFlowPerm,35,1863,3539,1863,0,0,0,0,1863,0,0,1863,1863,,,,,,,,,,,,,,
Allow RTOR,35,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,35,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,35,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,35,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,35,,1294,,,1746,,,104,,,234,,,,,,,,,,,,,,,
TravelTime,35,,29.4,,,39.7,,,2.4,,,5.3,,,,,,,,,,,,,,,
Right Channeled,35,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,35,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,35,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,35,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,35,20,100,20,,,,20,100,,,100,20,,,,,,,,,,,,,,
LastDetect,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectPhase1,35,5,2,2,,,,4,4,,,8,8,,,,,,,,,,,,,,
DetectPhase2,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectPhase3,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectPhase4,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
SwitchPhase,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
numDetects,35,1,2,1,,,,1,2,,,2,1,,,,,,,,,,,,,,
DetectPos1,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectSize1,35,20,6,20,,,,20,6,,,6,20,,,,,,,,,,,,,,
DetectType1,35,3,3,3,,,,3,3,,,3,3,,,,,,,,,,,,,,
DetectExtend1,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectQueue1,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectDelay1,35,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,
DetectPos2,35,,94,,,,,,94,,,94,,,,,,,,,,,,,,,
DetectSize2,35,,6,,,,,,6,,,6,,,,,,,,,,,,,,,
DetectType2,35,,3,,,,,,3,,,3,,,,,,,,,,,,,,,
DetectExtend2,35,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
Exit Lanes,35,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,35,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,

[Timeplans]
Timing Plan Settings
RECORDNAME,INTID,DATA
Control Type,2,0
Cycle Length,2,64.0
Lock Timings,2,0
Referenced To,2,0
Reference Phase,2,206
Offset,2,45.0
Master,2,0
Yield,2,0
Node 0,2,2
Node 1,2,0
Control Type,5,0
Cycle Length,5,77.0
Lock Timings,5,0
Referenced To,5,0
Reference Phase,5,2
Offset,5,0.0
Master,5,0
Yield,5,0
Node 0,5,5
Node 1,5,0
Control Type,6,3
Cycle Length,6,55.0
Lock Timings,6,0
Referenced To,6,0
Reference Phase,6,206
Offset,6,0.0
Master,6,0
Yield,6,0
Node 0,6,6
Node 1,6,0
Control Type,9,0
Cycle Length,9,45.0
Lock Timings,9,0
Referenced To,9,0
Reference Phase,9,206
Offset,9,0.0
Master,9,0
Yield,9,0
Node 0,9,9
Node 1,9,0
Control Type,13,0
Cycle Length,13,45.0
Lock Timings,13,0
Referenced To,13,0
Reference Phase,13,206
Offset,13,0.0
Master,13,0
Yield,13,0
Node 0,13,13
Node 1,13,0
Control Type,17,0
Cycle Length,17,45.0
Lock Timings,17,0
Referenced To,17,0
Reference Phase,17,206
Offset,17,0.0
Master,17,0
Yield,17,0
Node 0,17,17
Node 1,17,0
Control Type,20,3
Cycle Length,20,55.0
Lock Timings,20,0
Referenced To,20,0
Reference Phase,20,206
Offset,20,0.0
Master,20,0
Yield,20,0
Node 0,20,20
Node 1,20,0
Control Type,24,3
Cycle Length,24,65.0
Lock Timings,24,0
Referenced To,24,0
Reference Phase,24,206
Offset,24,0.0
Master,24,0
Yield,24,0
Node 0,24,24
Node 1,24,0
Control Type,32,0
Cycle Length,32,22.5
Lock Timings,32,0
Referenced To,32,0
Reference Phase,32,206
Offset,32,0.0
Master,32,0
Yield,32,0
Node 0,32,32
Node 1,32,0
Control Type,34,0
Cycle Length,34,45.0
Lock Timings,34,0
Referenced To,34,0
Reference Phase,34,6
Offset,34,0.0
Master,34,0
Yield,34,0
Node 0,34,34
Node 1,34,0
Control Type,35,0
Cycle Length,35,45.0
Lock Timings,35,0
Referenced To,35,0
Reference Phase,35,2
Offset,35,0.0
Master,35,0
Yield,35,0
Node 0,35,35
Node 1,35,0

[Phases]
Phasing Data
RECORDNAME,INTID,D1,D2,D3,D4,D5,D6,D7,D8
BRP,2,111,112,211,212,121,122,221,222
MinGreen,2,5,5,5,5,5,5,5,5
MaxGreen,2,5,18,5,18,5,18,5,18
VehExt,2,3,3,3,3,3,3,3,3
TimeBeforeReduce,2,0,0,0,0,0,0,0,0
TimeToReduce,2,0,0,0,0,0,0,0,0
MinGap,2,3,3,3,3,3,3,3,3
Yellow,2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
AllRed,2,1,1,1,1,1,1,1,1
Recall,2,3,3,3,3,3,3,3,3
Walk,2,,7,,7,,7,,7
DontWalk,2,,11,,11,,11,,11
PedCalls,2,,0,,0,,0,,0
MinSplit,2,9.5,22.5,9.5,22.5,9.5,22.5,9.5,22.5
DualEntry,2,0,1,0,1,0,1,0,1
InhibitMax,2,1,1,1,1,1,1,1,1
Start,2,35.5,45,3.5,13,35.5,45,3.5,13
End,2,45,3.5,13,35.5,45,3.5,13,35.5
Yield,2,40.5,63,8.5,31,40.5,63,8.5,31
Yield170,2,40.5,52,8.5,20,40.5,52,8.5,20
LocalStart,2,54.5,0,22.5,32,54.5,0,22.5,32
LocalYield,2,59.5,18,27.5,50,59.5,18,27.5,50
LocalYield170,2,59.5,7,27.5,39,59.5,7,27.5,39
ActGreen,2,5,18,5,18,5,18,5,18
BRP,5,111,112,211,212,113,114,221,222
MinGreen,5,,5,5,5,,5,5,5
MaxGreen,5,,18,5,18,,18,5,18
VehExt,5,,3,3,3,,3,3,3
TimeBeforeReduce,5,,0,0,0,,0,0,0
TimeToReduce,5,,0,0,0,,0,0,0
MinGap,5,,3,3,3,,3,3,3
Yellow,5,,3.5,3.5,3.5,,3.5,3.5,3.5
AllRed,5,,1,1,1,,1,1,1
Recall,5,,3,3,3,,3,3,3
Walk,5,,7,,7,,7,,7
DontWalk,5,,11,,11,,11,,11
PedCalls,5,,0,,0,,0,,0
MinSplit,5,,22.5,9.5,22.5,,22.5,9.5,22.5
DualEntry,5,,1,0,1,,1,0,1
InhibitMax,5,,1,1,1,,1,1,1
Start,5,,0,45,54.5,,22.5,45,54.5
End,5,,22.5,54.5,0,,45,54.5,0
Yield,5,,18,50,72.5,,40.5,50,72.5
Yield170,5,,7,50,61.5,,29.5,50,61.5
LocalStart,5,,0,45,54.5,,22.5,45,54.5
LocalYield,5,,18,50,72.5,,40.5,50,72.5
LocalYield170,5,,7,50,61.5,,29.5,50,61.5
ActGreen,5,,18,5,18,,18,5,18
BRP,6,111,112,211,212,121,122,221,222
MinGreen,6,,5,5,5,,5,5,5
MaxGreen,6,,18.5,5,18,,18.5,5,18
VehExt,6,,3,3,3,,3,3,3
TimeBeforeReduce,6,,0,0,0,,0,0,0
TimeToReduce,6,,0,0,0,,0,0,0
MinGap,6,,3,3,3,,3,3,3
Yellow,6,,3.5,3.5,3.5,,3.5,3.5,3.5
AllRed,6,,1,1,1,,1,1,1
Recall,6,,3,0,0,,3,0,0
Walk,6,,7,,7,,7,,7
DontWalk,6,,11,,11,,11,,11
PedCalls,6,,0,,0,,0,,0
MinSplit,6,,22.5,9.5,22.5,,22.5,9.5,22.5
DualEntry,6,,1,0,1,,1,0,1
InhibitMax,6,,1,1,1,,1,1,1
Start,6,,0,23,32.5,,0,23,32.5
End,6,,23,32.5,0,,23,32.5,0
Yield,6,,18.5,28,50.5,,18.5,28,50.5
Yield170,6,,7.5,28,50.5,,7.5,28,50.5
LocalStart,6,,0,23,32.5,,0,23,32.5
LocalYield,6,,18.5,28,50.5,,18.5,28,50.5
LocalYield170,6,,7.5,28,50.5,,7.5,28,50.5
ActGreen,6,,50.5,0,0,,50.5,0,0
BRP,9,111,112,211,212,121,122,221,222
MinGreen,9,,5,,5,,5,,5
MaxGreen,9,,18,,18,,18,,18
VehExt,9,,3,,3,,3,,3
TimeBeforeReduce,9,,0,,0,,0,,0
TimeToReduce,9,,0,,0,,0,,0
MinGap,9,,3,,3,,3,,3
Yellow,9,,3.5,,3.5,,3.5,,3.5
AllRed,9,,1,,1,,1,,1
Recall,9,,3,,3,,3,,3
Walk,9,,7,,7,,7,,7
DontWalk,9,,11,,11,,11,,11
PedCalls,9,,0,,0,,0,,0
MinSplit,9,,22.5,,22.5,,22.5,,22.5
DualEntry,9,,1,,1,,1,,1
InhibitMax,9,,1,,1,,1,,1
Start,9,,0,,22.5,,0,,22.5
End,9,,22.5,,0,,22.5,,0
Yield,9,,18,,40.5,,18,,40.5
Yield170,9,,7,,29.5,,7,,29.5
LocalStart,9,,0,,22.5,,0,,22.5
LocalYield,9,,18,,40.5,,18,,40.5
LocalYield170,9,,7,,29.5,,7,,29.5
ActGreen,9,,18,,18,,18,,18
BRP,13,111,112,211,212,121,122,221,222
MinGreen,13,,5,,5,,5,,
MaxGreen,13,,18,,18,,18,,
VehExt,13,,3,,3,,3,,
TimeBeforeReduce,13,,0,,0,,0,,
TimeToReduce,13,,0,,0,,0,,
MinGap,13,,3,,3,,3,,
Yellow,13,,3.5,,3.5,,3.5,,
AllRed,13,,1,,1,,1,,
Recall,13,,3,,3,,3,,
Walk,13,,7,,7,,7,,
DontWalk,13,,11,,11,,11,,
PedCalls,13,,0,,0,,0,,
MinSplit,13,,22.5,,22.5,,22.5,,
DualEntry,13,,1,,1,,1,,
InhibitMax,13,,1,,1,,1,,
Start,13,,0,,22.5,,0,,
End,13,,22.5,,0,,22.5,,
Yield,13,,18,,40.5,,18,,
Yield170,13,,7,,29.5,,7,,
LocalStart,13,,0,,22.5,,0,,
LocalYield,13,,18,,40.5,,18,,
LocalYield170,13,,7,,29.5,,7,,
ActGreen,13,,18,,18,,18,,
BRP,17,111,112,211,212,121,122,221,222
MinGreen,17,,5,,5,,5,,5
MaxGreen,17,,18,,18,,18,,18
VehExt,17,,3,,3,,3,,3
TimeBeforeReduce,17,,0,,0,,0,,0
TimeToReduce,17,,0,,0,,0,,0
MinGap,17,,3,,3,,3,,3
Yellow,17,,3.5,,3.5,,3.5,,3.5
AllRed,17,,1,,1,,1,,1
Recall,17,,3,,3,,3,,3
Walk,17,,7,,7,,7,,7
DontWalk,17,,11,,11,,11,,11
PedCalls,17,,0,,0,,0,,0
MinSplit,17,,22.5,,22.5,,22.5,,22.5
DualEntry,17,,1,,1,,1,,1
InhibitMax,17,,1,,1,,1,,1
Start,17,,0,,22.5,,0,,22.5
End,17,,22.5,,0,,22.5,,0
Yield,17,,18,,40.5,,18,,40.5
Yield170,17,,7,,29.5,,7,,29.5
LocalStart,17,,0,,22.5,,0,,22.5
LocalYield,17,,18,,40.5,,18,,40.5
LocalYield170,17,,7,,29.5,,7,,29.5
ActGreen,17,,18,,18,,18,,18
BRP,20,111,112,211,212,121,122,221,222
MinGreen,20,5,5,,5,5,5,,5
MaxGreen,20,5,18.5,,18,5,18.5,,18
VehExt,20,3,3,,3,3,3,,3
TimeBeforeReduce,20,0,0,,0,0,0,,0
TimeToReduce,20,0,0,,0,0,0,,0
MinGap,20,3,3,,3,3,3,,3
Yellow,20,3.5,3.5,,3.5,3.5,3.5,,3.5
AllRed,20,1,1,,1,1,1,,1
Recall,20,0,3,,0,0,3,,0
Walk,20,,7,,7,,7,,7
DontWalk,20,,11,,11,,11,,11
PedCalls,20,,0,,0,,0,,0
MinSplit,20,9.5,22.5,,22.5,9.5,22.5,,22.5
DualEntry,20,0,1,,1,0,1,,1
InhibitMax,20,1,1,,1,1,1,,1
Start,20,45.5,0,,23,45.5,0,,23
End,20,0,23,,45.5,0,23,,45.5
Yield,20,50.5,18.5,,41,50.5,18.5,,41
Yield170,20,50.5,7.5,,41,50.5,7.5,,41
LocalStart,20,45.5,0,,23,45.5,0,,23
LocalYield,20,50.5,18.5,,41,50.5,18.5,,41
LocalYield170,20,50.5,7.5,,41,50.5,7.5,,41
ActGreen,20,0,50.5,,0,0,50.5,,0
BRP,24,111,112,211,212,121,122,221,222
MinGreen,24,5,5,5,5,5,5,5,5
MaxGreen,24,5,19,5,18,5,19,5,18
VehExt,24,3,3,3,3,3,3,3,3
TimeBeforeReduce,24,0,0,0,0,0,0,0,0
TimeToReduce,24,0,0,0,0,0,0,0,0
MinGap,24,3,3,3,3,3,3,3,3
Yellow,24,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
AllRed,24,1,1,1,1,1,1,1,1
Recall,24,0,3,0,0,0,3,0,0
Walk,24,,7,,7,,7,,7
DontWalk,24,,11,,11,,11,,11
PedCalls,24,,0,,0,,0,,0
MinSplit,24,9.5,22.5,9.5,22.5,9.5,22.5,9.5,22.5
DualEntry,24,0,1,0,1,0,1,0,1
InhibitMax,24,1,1,1,1,1,1,1,1
Start,24,55.5,0,23.5,33,55.5,0,23.5,33
End,24,0,23.5,33,55.5,0,23.5,33,55.5
Yield,24,60.5,19,28.5,51,60.5,19,28.5,51
Yield170,24,60.5,8,28.5,51,60.5,8,28.5,51
LocalStart,24,55.5,0,23.5,33,55.5,0,23.5,33
LocalYield,24,60.5,19,28.5,51,60.5,19,28.5,51
LocalYield170,24,60.5,8,28.5,51,60.5,8,28.5,51
ActGreen,24,0,60.5,0,0,0,60.5,0,0
BRP,32,111,112,211,212,121,122,221,222
MinGreen,32,,5,,,,5,,
MaxGreen,32,,18,,,,18,,
VehExt,32,,3,,,,3,,
TimeBeforeReduce,32,,0,,,,0,,
TimeToReduce,32,,0,,,,0,,
MinGap,32,,3,,,,3,,
Yellow,32,,3.5,,,,3.5,,
AllRed,32,,1,,,,1,,
Recall,32,,3,,,,3,,
Walk,32,,7,,,,7,,
DontWalk,32,,11,,,,11,,
PedCalls,32,,0,,,,0,,
MinSplit,32,,22.5,,,,22.5,,
DualEntry,32,,1,,,,1,,
InhibitMax,32,,1,,,,1,,
Start,32,,0,,,,0,,
End,32,,0,,,,0,,
Yield,32,,18,,,,18,,
Yield170,32,,7,,,,7,,
LocalStart,32,,0,,,,0,,
LocalYield,32,,18,,,,18,,
LocalYield170,32,,7,,,,7,,
ActGreen,32,,18,,,,18,,
BRP,34,111,112,211,212,121,122,221,222
MinGreen,34,5,,,5,,5,,5
MaxGreen,34,5,,,18,,18,,18
VehExt,34,3,,,3,,3,,3
TimeBeforeReduce,34,0,,,0,,0,,0
TimeToReduce,34,0,,,0,,0,,0
MinGap,34,3,,,3,,3,,3
Yellow,34,3.5,,,3.5,,3.5,,3.5
AllRed,34,1,,,1,,1,,1
Recall,34,3,,,3,,3,,3
Walk,34,,,,7,,7,,7
DontWalk,34,,,,11,,11,,11
PedCalls,34,,,,0,,0,,0
MinSplit,34,9.5,,,22.5,,22.5,,22.5
DualEntry,34,0,,,1,,1,,1
InhibitMax,34,1,,,1,,1,,1
Start,34,0,,,22.5,,0,,22.5
End,34,22.5,,,0,,22.5,,0
Yield,34,18,,,40.5,,18,,40.5
Yield170,34,18,,,29.5,,7,,29.5
LocalStart,34,0,,,22.5,,0,,22.5
LocalYield,34,18,,,40.5,,18,,40.5
LocalYield170,34,18,,,29.5,,7,,29.5
ActGreen,34,18,,,18,,18,,18
BRP,35,111,112,211,212,121,122,221,222
MinGreen,35,,5,,5,5,,,5
MaxGreen,35,,18,,18,5,,,18
VehExt,35,,3,,3,3,,,3
TimeBeforeReduce,35,,0,,0,0,,,0
TimeToReduce,35,,0,,0,0,,,0
MinGap,35,,3,,3,3,,,3
Yellow,35,,3.5,,3.5,3.5,,,3.5
AllRed,35,,1,,1,1,,,1
